Feel free to place comments here.


!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!!! Warning:  This is a KLT data file.  Do not modify below this line !!!

------------------------------
KLT Feature Table
------------------------------

nFrames = 2, nFeatures = 7000

feature |          frame
        |                   0                   1
--------+-----------------------------------------
   5821 | (959.0,220.0)=  186 (956.7,219.4)=    0 
   5822 | ( 68.0,775.0)=  186 ( -1.0, -1.0)=   -5 
   5823 | (300.0, 60.0)=  186 (291.2, 61.9)=    0 
   5824 | (596.0,741.0)=  185 ( -1.0, -1.0)=   -5 
   5825 | (639.0,118.0)=  185 ( -1.0, -1.0)=   -5 
   5826 | (344.0,273.0)=  185 (361.3,290.4)=    0 
   5827 | (651.0,903.0)=  185 ( -1.0, -1.0)=   -5 
   5828 | (846.0,195.0)=  185 ( -1.0, -1.0)=   -5 
   5829 | (1007.0,270.0)=  185 (991.4,263.5)=    0 
   5830 | (717.0,116.0)=  185 ( -1.0, -1.0)=   -5 
   5831 | (316.0, 26.0)=  185 ( -1.0, -1.0)=   -5 
   5832 | (527.0,632.0)=  185 (531.5,612.3)=    0 
   5833 | (354.0,138.0)=  185 (354.5,136.5)=    0 
   5834 | (422.0,611.0)=  185 ( -1.0, -1.0)=   -5 
   5835 | ( 23.0,648.0)=  185 ( -1.0, -1.0)=   -5 
   5836 | (765.0,601.0)=  185 ( -1.0, -1.0)=   -3 
   5837 | (823.0,719.0)=  185 ( -1.0, -1.0)=   -5 
   5838 | (1000.0,718.0)=  185 ( -1.0, -1.0)=   -5 
   5839 | (230.0,255.0)=  185 (242.0,258.2)=    0 
   5840 | (158.0,320.0)=  185 ( -1.0, -1.0)=   -5 
   5841 | (472.0,774.0)=  185 ( -1.0, -1.0)=   -5 
   5842 | (473.0,536.0)=  185 (471.7,542.5)=    0 
   5843 | ( 86.0,488.0)=  185 ( 67.2,491.7)=    0 
   5844 | (324.0,190.0)=  185 (304.2,203.2)=    0 
   5845 | (632.0,527.0)=  185 ( -1.0, -1.0)=   -5 
   5846 | (813.0,493.0)=  185 ( -1.0, -1.0)=   -5 
   5847 | (179.0,780.0)=  185 ( -1.0, -1.0)=   -5 
   5848 | (423.0,621.0)=  185 ( -1.0, -1.0)=   -3 
   5849 | (841.0,776.0)=  185 ( -1.0, -1.0)=   -5 
   5850 | (848.0, 52.0)=  185 ( -1.0, -1.0)=   -3 
   5851 | (316.0,496.0)=  185 ( -1.0, -1.0)=   -3 
   5852 | (301.0,587.0)=  185 ( -1.0, -1.0)=   -5 
   5853 | (662.0,418.0)=  185 (668.0,360.2)=    0 
   5854 | (932.0,333.0)=  185 (930.5,332.2)=    0 
   5855 | (330.0,504.0)=  185 (343.5,489.9)=    0 
   5856 | (277.0,572.0)=  185 (266.7,576.8)=    0 
   5857 | (426.0,676.0)=  185 ( -1.0, -1.0)=   -3 
   5858 | (199.0,615.0)=  185 ( -1.0, -1.0)=   -5 
   5859 | (788.0,881.0)=  185 (786.9,883.4)=    0 
   5860 | (374.0,593.0)=  185 ( -1.0, -1.0)=   -5 
   5861 | (406.0,250.0)=  185 ( -1.0, -1.0)=   -5 
   5862 | ( 34.0,426.0)=  184 ( 40.8,430.0)=    0 
   5863 | (983.0,765.0)=  184 ( -1.0, -1.0)=   -4 
   5864 | (492.0,688.0)=  184 ( -1.0, -1.0)=   -3 
   5865 | (109.0,535.0)=  184 ( -1.0, -1.0)=   -3 
   5866 | (476.0,656.0)=  184 (473.2,665.0)=    0 
   5867 | (461.0,460.0)=  184 (460.2,461.2)=    0 
   5868 | (279.0,151.0)=  184 (325.6,189.6)=    0 
   5869 | (225.0,955.0)=  184 ( -1.0, -1.0)=   -3 
   5870 | (819.0, 52.0)=  184 ( -1.0, -1.0)=   -5 
   5871 | (860.0,995.0)=  184 (855.4,1000.3)=    0 
   5872 | (356.0,685.0)=  184 ( -1.0, -1.0)=   -3 
   5873 | (596.0,539.0)=  184 ( -1.0, -1.0)=   -5 
   5874 | (951.0,414.0)=  184 (940.8,417.8)=    0 
   5875 | (482.0,505.0)=  184 ( -1.0, -1.0)=   -5 
   5876 | (436.0,461.0)=  184 ( -1.0, -1.0)=   -5 
   5877 | (965.0, 37.0)=  184 ( -1.0, -1.0)=   -5 
   5878 | (183.0,473.0)=  184 ( -1.0, -1.0)=   -5 
   5879 | (557.0,572.0)=  184 ( -1.0, -1.0)=   -5 
   5880 | (661.0,501.0)=  184 ( -1.0, -1.0)=   -3 
   5881 | (113.0,494.0)=  184 ( -1.0, -1.0)=   -3 
   5882 | ( 33.0,948.0)=  184 ( -1.0, -1.0)=   -5 
   5883 | (1001.0,1005.0)=  184 ( -1.0, -1.0)=   -4 
   5884 | (724.0,128.0)=  184 (727.1,131.0)=    0 
   5885 | (447.0,144.0)=  184 (450.1,162.1)=    0 
   5886 | (842.0,419.0)=  184 ( -1.0, -1.0)=   -5 
   5887 | (804.0,265.0)=  184 (819.2,269.3)=    0 
   5888 | (856.0, 60.0)=  184 (852.5, 49.3)=    0 
   5889 | (514.0,523.0)=  184 (516.2,518.1)=    0 
   5890 | (318.0,886.0)=  184 ( -1.0, -1.0)=   -5 
   5891 | (120.0,266.0)=  184 ( -1.0, -1.0)=   -3 
   5892 | (883.0,227.0)=  184 (891.5,237.9)=    0 
   5893 | (232.0,451.0)=  184 ( -1.0, -1.0)=   -3 
   5894 | (390.0,299.0)=  184 ( -1.0, -1.0)=   -5 
   5895 | ( 27.0,314.0)=  183 ( -1.0, -1.0)=   -5 
   5896 | (975.0,692.0)=  183 ( -1.0, -1.0)=   -5 
   5897 | (669.0,531.0)=  183 ( -1.0, -1.0)=   -5 
   5898 | (269.0,908.0)=  183 ( -1.0, -1.0)=   -5 
   5899 | (632.0,600.0)=  183 ( -1.0, -1.0)=   -5 
   5900 | (881.0,383.0)=  183 (882.1,394.0)=    0 
   5901 | (213.0,253.0)=  183 (150.5,236.9)=    0 
   5902 | ( 49.0,366.0)=  183 ( 46.7,366.8)=    0 
   5903 | (702.0,701.0)=  183 ( -1.0, -1.0)=   -5 
   5904 | (829.0,110.0)=  183 ( -1.0, -1.0)=   -5 
   5905 | (457.0,311.0)=  183 ( -1.0, -1.0)=   -5 
   5906 | (1001.0,684.0)=  183 ( -1.0, -1.0)=   -4 
   5907 | (657.0,414.0)=  183 ( -1.0, -1.0)=   -3 
   5908 | (912.0,386.0)=  183 (909.8,391.2)=    0 
   5909 | (236.0, 26.0)=  183 (179.4, 33.2)=    0 
   5910 | (627.0,844.0)=  183 ( -1.0, -1.0)=   -5 
   5911 | (709.0,935.0)=  183 ( -1.0, -1.0)=   -5 
   5912 | ( 32.0, 65.0)=  183 ( 58.7, 62.5)=    0 
   5913 | (566.0,627.0)=  183 ( -1.0, -1.0)=   -5 
   5914 | (997.0,939.0)=  183 ( -1.0, -1.0)=   -3 
   5915 | (195.0,445.0)=  183 ( -1.0, -1.0)=   -5 
   5916 | (931.0,989.0)=  183 ( -1.0, -1.0)=   -3 
   5917 | (874.0,132.0)=  183 ( -1.0, -1.0)=   -5 
   5918 | (125.0,385.0)=  183 ( -1.0, -1.0)=   -3 
   5919 | (406.0,452.0)=  183 (419.9,462.9)=    0 
   5920 | (429.0,681.0)=  183 ( -1.0, -1.0)=   -5 
   5921 | (124.0, 16.0)=  183 ( -1.0, -1.0)=   -4 
   5922 | (922.0, 80.0)=  183 (922.3, 82.4)=    0 
   5923 | (882.0, 44.0)=  183 (865.1, 49.0)=    0 
   5924 | (623.0,274.0)=  183 ( -1.0, -1.0)=   -5 
   5925 | (1000.0,560.0)=  183 (999.6,553.4)=    0 
   5926 | (912.0,669.0)=  183 ( -1.0, -1.0)=   -5 
   5927 | (364.0,768.0)=  183 ( -1.0, -1.0)=   -5 
   5928 | (761.0,443.0)=  183 ( -1.0, -1.0)=   -5 
   5929 | ( 46.0,545.0)=  183 ( -1.0, -1.0)=   -4 
   5930 | (569.0,389.0)=  183 ( -1.0, -1.0)=   -5 
   5931 | (880.0,730.0)=  183 (870.2,727.2)=    0 
   5932 | (148.0,733.0)=  182 ( -1.0, -1.0)=   -5 
   5933 | (877.0,591.0)=  182 ( -1.0, -1.0)=   -3 
   5934 | (238.0,196.0)=  182 ( -1.0, -1.0)=   -3 
   5935 | (146.0,544.0)=  182 ( -1.0, -1.0)=   -3 
   5936 | (471.0,510.0)=  182 (442.3,478.2)=    0 
   5937 | (657.0,939.0)=  182 ( -1.0, -1.0)=   -5 
   5938 | (841.0,297.0)=  182 ( -1.0, -1.0)=   -5 
   5939 | (227.0,312.0)=  182 ( -1.0, -1.0)=   -5 
   5940 | (263.0,596.0)=  182 ( -1.0, -1.0)=   -5 
   5941 | (861.0,717.0)=  182 ( -1.0, -1.0)=   -5 
   5942 | (279.0,1002.0)=  182 ( -1.0, -1.0)=   -4 
   5943 | (801.0,260.0)=  182 ( -1.0, -1.0)=   -3 
   5944 | (199.0,906.0)=  182 ( -1.0, -1.0)=   -5 
   5945 | (893.0,815.0)=  182 ( -1.0, -1.0)=   -5 
   5946 | ( 18.0,795.0)=  182 ( -1.0, -1.0)=   -5 
   5947 | (1005.0,629.0)=  182 (968.5,626.5)=    0 
   5948 | (543.0,823.0)=  182 ( -1.0, -1.0)=   -5 
   5949 | (500.0,596.0)=  182 ( -1.0, -1.0)=   -3 
   5950 | (637.0,375.0)=  182 ( -1.0, -1.0)=   -5 
   5951 | ( 70.0,844.0)=  182 ( -1.0, -1.0)=   -5 
   5952 | (376.0,968.0)=  182 ( -1.0, -1.0)=   -3 
   5953 | (582.0,252.0)=  182 ( -1.0, -1.0)=   -5 
   5954 | ( 67.0,235.0)=  182 ( -1.0, -1.0)=   -3 
   5955 | (910.0,528.0)=  182 ( -1.0, -1.0)=   -5 
   5956 | (908.0,360.0)=  182 (909.5,367.3)=    0 
   5957 | (782.0,846.0)=  182 ( -1.0, -1.0)=   -5 
   5958 | (815.0,571.0)=  182 (808.0,565.0)=    0 
   5959 | (950.0,555.0)=  182 (962.0,520.6)=    0 
   5960 | ( 48.0,190.0)=  182 ( -1.0, -1.0)=   -5 
   5961 | (189.0,272.0)=  182 ( -1.0, -1.0)=   -5 
   5962 | ( 49.0,539.0)=  182 ( 49.8,524.9)=    0 
   5963 | (1002.0,767.0)=  182 ( -1.0, -1.0)=   -5 
   5964 | (449.0,543.0)=  182 (457.3,534.4)=    0 
   5965 | (129.0,242.0)=  182 (140.2,238.4)=    0 
   5966 | (169.0,541.0)=  182 ( -1.0, -1.0)=   -5 
   5967 | (972.0,960.0)=  182 ( -1.0, -1.0)=   -5 
   5968 | (580.0,580.0)=  182 ( -1.0, -1.0)=   -5 
   5969 | (772.0,285.0)=  182 (754.0,271.9)=    0 
   5970 | (524.0,404.0)=  182 ( -1.0, -1.0)=   -3 
   5971 | (153.0,124.0)=  182 ( -1.0, -1.0)=   -5 
   5972 | (519.0,389.0)=  182 ( -1.0, -1.0)=   -3 
   5973 | ( 77.0,1001.0)=  181 ( 76.5,993.6)=    0 
   5974 | (811.0,117.0)=  181 ( -1.0, -1.0)=   -3 
   5975 | (361.0,205.0)=  181 ( -1.0, -1.0)=   -5 
   5976 | (291.0,107.0)=  181 ( -1.0, -1.0)=   -5 
   5977 | (782.0,471.0)=  181 (776.3,484.1)=    0 
   5978 | (420.0,777.0)=  181 ( -1.0, -1.0)=   -5 
   5979 | (594.0,877.0)=  181 (604.7,874.5)=    0 
   5980 | (270.0,895.0)=  181 ( -1.0, -1.0)=   -5 
   5981 | (486.0,672.0)=  181 ( -1.0, -1.0)=   -5 
   5982 | ( 41.0, 53.0)=  181 ( 46.3, 68.6)=    0 
   5983 | (175.0,219.0)=  181 ( -1.0, -1.0)=   -5 
   5984 | (697.0,192.0)=  181 ( -1.0, -1.0)=   -3 
   5985 | (165.0,584.0)=  181 ( -1.0, -1.0)=   -5 
   5986 | (438.0,620.0)=  181 ( -1.0, -1.0)=   -3 
   5987 | (948.0,398.0)=  181 (940.6,398.1)=    0 
   5988 | (360.0, 64.0)=  181 (359.4, 66.7)=    0 
   5989 | (581.0,522.0)=  181 ( -1.0, -1.0)=   -5 
   5990 | (278.0,285.0)=  181 ( -1.0, -1.0)=   -5 
   5991 | (144.0,821.0)=  181 ( -1.0, -1.0)=   -5 
   5992 | (467.0,841.0)=  181 ( -1.0, -1.0)=   -3 
   5993 | ( 42.0,932.0)=  181 ( -1.0, -1.0)=   -4 
   5994 | (351.0,989.0)=  181 ( -1.0, -1.0)=   -3 
   5995 | (698.0, 69.0)=  181 (701.6, 70.0)=    0 
   5996 | (809.0,776.0)=  181 ( -1.0, -1.0)=   -3 
   5997 | (238.0, 38.0)=  181 ( -1.0, -1.0)=   -5 
   5998 | (1000.0,713.0)=  181 ( -1.0, -1.0)=   -4 
   5999 | (639.0,108.0)=  181 ( -1.0, -1.0)=   -5 
   6000 | (830.0,870.0)=  181 (827.1,871.0)=    0 
   6001 | ( 97.0, 64.0)=  181 ( -1.0, -1.0)=   -3 
   6002 | (465.0,260.0)=  181 ( -1.0, -1.0)=   -5 
   6003 | (655.0,618.0)=  181 ( -1.0, -1.0)=   -3 
   6004 | (751.0,536.0)=  181 (748.4,534.4)=    0 
   6005 | (714.0,335.0)=  181 (720.5,307.2)=    0 
   6006 | (860.0,370.0)=  181 (871.7,371.7)=    0 
   6007 | (897.0,209.0)=  181 ( -1.0, -1.0)=   -5 
   6008 | (373.0,346.0)=  180 ( -1.0, -1.0)=   -3 
   6009 | (917.0,959.0)=  180 ( -1.0, -1.0)=   -3 
   6010 | (533.0,715.0)=  180 ( -1.0, -1.0)=   -3 
   6011 | (408.0,628.0)=  180 ( -1.0, -1.0)=   -5 
   6012 | (595.0,649.0)=  180 ( -1.0, -1.0)=   -5 
   6013 | (283.0,632.0)=  180 ( -1.0, -1.0)=   -3 
   6014 | (632.0,831.0)=  180 ( -1.0, -1.0)=   -5 
   6015 | (360.0,572.0)=  180 (398.2,557.4)=    0 
   6016 | (875.0,210.0)=  180 (883.3,201.1)=    0 
   6017 | ( 43.0, 65.0)=  180 ( -1.0, -1.0)=   -3 
   6018 | (285.0,871.0)=  180 (220.1,804.6)=    0 
   6019 | (756.0,731.0)=  180 (758.7,739.7)=    0 
   6020 | (811.0,596.0)=  180 ( -1.0, -1.0)=   -5 
   6021 | (669.0,703.0)=  180 ( -1.0, -1.0)=   -5 
   6022 | (734.0,353.0)=  180 ( -1.0, -1.0)=   -5 
   6023 | (346.0,516.0)=  180 ( -1.0, -1.0)=   -3 
   6024 | (836.0,650.0)=  180 ( -1.0, -1.0)=   -5 
   6025 | (734.0,629.0)=  180 (723.6,628.3)=    0 
   6026 | (829.0,652.0)=  180 ( -1.0, -1.0)=   -5 
   6027 | (915.0,269.0)=  180 (938.5,245.4)=    0 
   6028 | (259.0,355.0)=  180 (266.4,348.7)=    0 
   6029 | (121.0, 26.0)=  180 (113.7, 30.5)=    0 
   6030 | (806.0,128.0)=  180 ( -1.0, -1.0)=   -5 
   6031 | (588.0,301.0)=  180 ( -1.0, -1.0)=   -5 
   6032 | (166.0,683.0)=  180 ( -1.0, -1.0)=   -5 
   6033 | (315.0,645.0)=  180 ( -1.0, -1.0)=   -5 
   6034 | ( 42.0,205.0)=  180 ( -1.0, -1.0)=   -3 
   6035 | (148.0,265.0)=  180 ( -1.0, -1.0)=   -5 
   6036 | (771.0,226.0)=  180 ( -1.0, -1.0)=   -5 
   6037 | ( 78.0,732.0)=  180 ( -1.0, -1.0)=   -5 
   6038 | (366.0,383.0)=  180 ( -1.0, -1.0)=   -5 
   6039 | (661.0,399.0)=  180 ( -1.0, -1.0)=   -5 
   6040 | (929.0,464.0)=  180 ( -1.0, -1.0)=   -5 
   6041 | (793.0,570.0)=  180 (794.1,576.5)=    0 
   6042 | (289.0,121.0)=  180 ( -1.0, -1.0)=   -5 
   6043 | (968.0,990.0)=  180 ( -1.0, -1.0)=   -5 
   6044 | (329.0, 16.0)=  180 (335.2, 19.1)=    0 
   6045 | (904.0, 72.0)=  179 ( -1.0, -1.0)=   -5 
   6046 | ( 40.0,821.0)=  179 ( 27.4,834.5)=    0 
   6047 | (669.0,624.0)=  179 (669.6,641.8)=    0 
   6048 | (295.0,339.0)=  179 ( -1.0, -1.0)=   -5 
   6049 | (829.0,426.0)=  179 ( -1.0, -1.0)=   -5 
   6050 | (551.0,581.0)=  179 ( -1.0, -1.0)=   -5 
   6051 | (846.0,593.0)=  179 (872.8,611.9)=    0 
   6052 | (542.0,683.0)=  179 ( -1.0, -1.0)=   -5 
   6053 | (789.0,555.0)=  179 ( -1.0, -1.0)=   -5 
   6054 | (120.0,815.0)=  179 ( -1.0, -1.0)=   -5 
   6055 | (862.0,137.0)=  179 (850.6,161.0)=    0 
   6056 | (723.0,491.0)=  179 (726.6,486.6)=    0 
   6057 | (233.0, 82.0)=  179 (255.4, 50.4)=    0 
   6058 | (283.0,136.0)=  179 (314.0,153.6)=    0 
   6059 | (429.0,645.0)=  179 ( -1.0, -1.0)=   -5 
   6060 | (984.0,911.0)=  179 ( -1.0, -1.0)=   -3 
   6061 | (642.0,449.0)=  179 ( -1.0, -1.0)=   -3 
   6062 | (522.0,377.0)=  179 ( -1.0, -1.0)=   -5 
   6063 | (469.0,853.0)=  179 ( -1.0, -1.0)=   -5 
   6064 | (349.0,147.0)=  179 ( -1.0, -1.0)=   -5 
   6065 | (395.0,352.0)=  179 ( -1.0, -1.0)=   -5 
   6066 | (802.0,383.0)=  179 ( -1.0, -1.0)=   -5 
   6067 | (220.0,250.0)=  179 ( -1.0, -1.0)=   -3 
   6068 | (559.0,560.0)=  179 ( -1.0, -1.0)=   -3 
   6069 | (797.0,886.0)=  179 ( -1.0, -1.0)=   -5 
   6070 | (727.0,699.0)=  179 (721.4,701.8)=    0 
   6071 | (167.0,401.0)=  179 ( -1.0, -1.0)=   -5 
   6072 | (582.0,529.0)=  179 ( -1.0, -1.0)=   -3 
   6073 | ( 19.0,132.0)=  179 ( -1.0, -1.0)=   -5 
   6074 | (998.0,929.0)=  179 ( -1.0, -1.0)=   -4 
   6075 | (868.0,521.0)=  179 ( -1.0, -1.0)=   -5 
   6076 | (736.0, 40.0)=  179 ( -1.0, -1.0)=   -4 
   6077 | (621.0,312.0)=  179 ( -1.0, -1.0)=   -5 
   6078 | (232.0,234.0)=  179 (240.9,239.8)=    0 
   6079 | (642.0,367.0)=  179 ( -1.0, -1.0)=   -5 
   6080 | (807.0,868.0)=  179 (796.6,863.6)=    0 
   6081 | (459.0,692.0)=  178 ( -1.0, -1.0)=   -5 
   6082 | (583.0,285.0)=  178 ( -1.0, -1.0)=   -5 
   6083 | (573.0,809.0)=  178 (573.1,790.6)=    0 
   6084 | (636.0,215.0)=  178 ( -1.0, -1.0)=   -5 
   6085 | (898.0,896.0)=  178 ( -1.0, -1.0)=   -3 
   6086 | (735.0,824.0)=  178 ( -1.0, -1.0)=   -5 
   6087 | (1001.0,569.0)=  178 ( -1.0, -1.0)=   -4 
   6088 | (605.0,622.0)=  178 ( -1.0, -1.0)=   -3 
   6089 | (844.0,678.0)=  178 ( -1.0, -1.0)=   -5 
   6090 | (593.0,759.0)=  178 ( -1.0, -1.0)=   -5 
   6091 | (787.0,677.0)=  178 ( -1.0, -1.0)=   -3 
   6092 | (722.0,660.0)=  178 (729.2,669.9)=    0 
   6093 | (342.0,522.0)=  178 (357.5,525.0)=    0 
   6094 | (963.0,607.0)=  178 (960.8,599.8)=    0 
   6095 | (138.0,785.0)=  178 ( -1.0, -1.0)=   -3 
   6096 | (253.0,301.0)=  178 (259.1,306.3)=    0 
   6097 | ( 82.0,856.0)=  178 ( -1.0, -1.0)=   -5 
   6098 | (631.0,168.0)=  178 (630.2,187.0)=    0 
   6099 | (681.0,630.0)=  178 ( -1.0, -1.0)=   -5 
   6100 | (172.0,193.0)=  178 ( -1.0, -1.0)=   -5 
   6101 | (635.0,518.0)=  178 ( -1.0, -1.0)=   -5 
   6102 | (633.0,968.0)=  178 (665.2,1006.9)=    0 
   6103 | ( 95.0,136.0)=  178 ( 82.2,104.5)=    0 
   6104 | (715.0,897.0)=  178 ( -1.0, -1.0)=   -3 
   6105 | (457.0,941.0)=  178 ( -1.0, -1.0)=   -5 
   6106 | (851.0,601.0)=  178 ( -1.0, -1.0)=   -3 
   6107 | (842.0,796.0)=  178 ( -1.0, -1.0)=   -3 
   6108 | (457.0,758.0)=  178 ( -1.0, -1.0)=   -5 
   6109 | (686.0,587.0)=  178 ( -1.0, -1.0)=   -3 
   6110 | (114.0,812.0)=  178 (112.4,799.2)=    0 
   6111 | (615.0,512.0)=  178 ( -1.0, -1.0)=   -5 
   6112 | (568.0,363.0)=  178 ( -1.0, -1.0)=   -5 
   6113 | (650.0,848.0)=  178 ( -1.0, -1.0)=   -3 
   6114 | (379.0,562.0)=  178 ( -1.0, -1.0)=   -5 
   6115 | (323.0,156.0)=  178 ( -1.0, -1.0)=   -3 
   6116 | ( 87.0,888.0)=  178 ( -1.0, -1.0)=   -5 
   6117 | (137.0,555.0)=  178 ( -1.0, -1.0)=   -5 
   6118 | (825.0,674.0)=  178 ( -1.0, -1.0)=   -5 
   6119 | (143.0,743.0)=  178 ( -1.0, -1.0)=   -3 
   6120 | (635.0,962.0)=  178 ( -1.0, -1.0)=   -5 
   6121 | (433.0,255.0)=  178 ( -1.0, -1.0)=   -5 
   6122 | (900.0,804.0)=  178 (890.7,799.5)=    0 
   6123 | (261.0,567.0)=  178 ( -1.0, -1.0)=   -3 
   6124 | ( 30.0,591.0)=  178 ( -1.0, -1.0)=   -4 
   6125 | (604.0,491.0)=  177 (586.6,472.6)=    0 
   6126 | (792.0, 57.0)=  177 ( -1.0, -1.0)=   -5 
   6127 | (283.0,341.0)=  177 ( -1.0, -1.0)=   -3 
   6128 | (385.0,540.0)=  177 ( -1.0, -1.0)=   -3 
   6129 | (442.0,146.0)=  177 (437.0,153.6)=    0 
   6130 | (264.0,169.0)=  177 (253.7,186.5)=    0 
   6131 | (655.0,590.0)=  177 ( -1.0, -1.0)=   -3 
   6132 | (535.0,623.0)=  177 ( -1.0, -1.0)=   -5 
   6133 | (510.0,359.0)=  177 ( -1.0, -1.0)=   -3 
   6134 | (510.0,368.0)=  177 ( -1.0, -1.0)=   -3 
   6135 | (438.0,725.0)=  177 ( -1.0, -1.0)=   -3 
   6136 | (777.0, 36.0)=  177 (763.4, 25.7)=    0 
   6137 | (129.0,928.0)=  177 ( -1.0, -1.0)=   -3 
   6138 | (511.0,414.0)=  177 (514.7,418.6)=    0 
   6139 | (605.0,232.0)=  177 (627.8,223.5)=    0 
   6140 | ( 67.0,520.0)=  177 ( 37.6,517.1)=    0 
   6141 | (406.0,659.0)=  177 (414.0,650.5)=    0 
   6142 | (908.0,533.0)=  177 ( -1.0, -1.0)=   -5 
   6143 | (608.0,442.0)=  177 ( -1.0, -1.0)=   -3 
   6144 | (610.0,220.0)=  177 ( -1.0, -1.0)=   -5 
   6145 | ( 34.0, 85.0)=  177 ( 59.4,105.3)=    0 
   6146 | (299.0,958.0)=  177 ( -1.0, -1.0)=   -5 
   6147 | (716.0,970.0)=  177 ( -1.0, -1.0)=   -4 
   6148 | (575.0,432.0)=  177 (556.6,449.1)=    0 
   6149 | (442.0, 50.0)=  177 ( -1.0, -1.0)=   -3 
   6150 | (926.0,158.0)=  177 ( -1.0, -1.0)=   -5 
   6151 | (1002.0,176.0)=  177 ( -1.0, -1.0)=   -4 
   6152 | (710.0,985.0)=  177 ( -1.0, -1.0)=   -5 
   6153 | (735.0,121.0)=  177 (733.8,111.0)=    0 
   6154 | (452.0,284.0)=  177 ( -1.0, -1.0)=   -5 
   6155 | (145.0, 45.0)=  177 ( -1.0, -1.0)=   -5 
   6156 | ( 18.0,860.0)=  177 ( -1.0, -1.0)=   -4 
   6157 | (799.0,183.0)=  177 ( -1.0, -1.0)=   -5 
   6158 | (731.0,755.0)=  177 ( -1.0, -1.0)=   -3 
   6159 | (881.0,863.0)=  177 ( -1.0, -1.0)=   -5 
   6160 | (936.0,799.0)=  177 ( -1.0, -1.0)=   -5 
   6161 | (713.0,619.0)=  177 ( -1.0, -1.0)=   -3 
   6162 | (141.0,204.0)=  177 ( -1.0, -1.0)=   -5 
   6163 | (626.0,284.0)=  177 ( -1.0, -1.0)=   -5 
   6164 | (303.0,201.0)=  177 ( -1.0, -1.0)=   -5 
   6165 | (706.0,159.0)=  177 ( -1.0, -1.0)=   -5 
   6166 | ( 59.0,563.0)=  177 ( 42.3,567.7)=    0 
   6167 | ( 64.0,826.0)=  177 ( -1.0, -1.0)=   -3 
   6168 | (938.0,212.0)=  177 (942.2,226.1)=    0 
   6169 | (926.0,701.0)=  177 (877.9,717.2)=    0 
   6170 | (224.0, 53.0)=  177 ( -1.0, -1.0)=   -4 
   6171 | (984.0,317.0)=  177 (968.7,309.1)=    0 
   6172 | (481.0,682.0)=  177 ( -1.0, -1.0)=   -3 
   6173 | (629.0,761.0)=  177 ( -1.0, -1.0)=   -4 
   6174 | (469.0,231.0)=  177 ( -1.0, -1.0)=   -5 
   6175 | ( 26.0,823.0)=  177 ( 16.5,823.1)=    0 
   6176 | (124.0,200.0)=  176 (126.3,183.9)=    0 
   6177 | (994.0, 75.0)=  176 ( -1.0, -1.0)=   -5 
   6178 | (787.0, 56.0)=  176 ( -1.0, -1.0)=   -3 
   6179 | (847.0,142.0)=  176 ( -1.0, -1.0)=   -5 
   6180 | (717.0, 37.0)=  176 (719.2, 23.5)=    0 
   6181 | (185.0,494.0)=  176 ( -1.0, -1.0)=   -3 
   6182 | (299.0, 38.0)=  176 ( -1.0, -1.0)=   -5 
   6183 | (627.0,579.0)=  176 ( -1.0, -1.0)=   -5 
   6184 | (876.0,139.0)=  176 ( -1.0, -1.0)=   -5 
   6185 | (937.0, 86.0)=  176 (931.6, 92.0)=    0 
   6186 | (732.0,237.0)=  176 (734.5,245.3)=    0 
   6187 | (729.0,790.0)=  176 (738.4,795.6)=    0 
   6188 | (270.0,393.0)=  176 ( -1.0, -1.0)=   -5 
   6189 | ( 98.0,735.0)=  176 ( -1.0, -1.0)=   -5 
   6190 | ( 40.0,832.0)=  176 ( 35.5,833.6)=    0 
   6191 | (908.0,398.0)=  176 (910.4,397.2)=    0 
   6192 | (812.0,516.0)=  176 (801.8,522.9)=    0 
   6193 | ( 65.0,331.0)=  176 ( 61.1,327.3)=    0 
   6194 | (383.0,531.0)=  176 (389.8,535.7)=    0 
   6195 | (518.0,640.0)=  176 ( -1.0, -1.0)=   -5 
   6196 | (379.0, 43.0)=  176 (386.7, 25.3)=    0 
   6197 | ( 88.0,664.0)=  176 ( -1.0, -1.0)=   -5 
   6198 | (595.0,332.0)=  176 ( -1.0, -1.0)=   -5 
   6199 | (378.0,804.0)=  176 ( -1.0, -1.0)=   -5 
   6200 | ( 84.0,752.0)=  176 ( -1.0, -1.0)=   -5 
   6201 | (467.0,386.0)=  176 ( -1.0, -1.0)=   -3 
   6202 | (381.0, 98.0)=  176 (389.3, 71.0)=    0 
   6203 | (435.0,224.0)=  176 ( -1.0, -1.0)=   -5 
   6204 | ( 58.0,830.0)=  176 ( 32.3,859.4)=    0 
   6205 | (958.0,428.0)=  176 (951.2,424.3)=    0 
   6206 | (568.0,917.0)=  176 ( -1.0, -1.0)=   -5 
   6207 | (865.0,353.0)=  176 ( -1.0, -1.0)=   -5 
   6208 | (720.0,898.0)=  176 ( -1.0, -1.0)=   -5 
   6209 | (186.0, 27.0)=  176 (189.2, 21.4)=    0 
   6210 | (192.0,421.0)=  176 ( -1.0, -1.0)=   -5 
   6211 | (870.0,625.0)=  176 ( -1.0, -1.0)=   -5 
   6212 | (106.0,478.0)=  176 (104.9,475.5)=    0 
